id,date,age,gender,city,employment,marital_status,income,years_experience,education_years,credit_score,debt,savings,study_hours,sleep_hours,attendance_pct,screen_time_hours,exercise_days_per_week,projects_completed,social_media_hours,internet_usage,previous_score,lifestyle_score,loan_approved,annual_salary
767,2025-02-05,35,Male,Chitwan,Employed,Married,49387.0,9.2,,734.0,14892.0,12628.0,3.1,7.1,82.1,3.3,3,3,4.4,Medium,81.9,57.05,Yes,250000.0
322,2023-11-18,25,Female,Lalitpur,Employed,Married,36928.0,0.1,15.6,599.0,23342.0,28680.0,,6.3,77.9,6.5,2,1,1.3,High,51.8,43.62,No,250000.0
61,2023-03-02,64,Female,Lalitpur,Employed,Single,134965.0,40.7,11.2,606.0,60939.0,57353.0,5.0,5.7,86.7,6.3,4,1,0.7,High,62.0,53.23,No,250000.0
487,2024-05-01,67,Female,Biratnagar,Self-employed,Single,19865.0,43.7,11.2,654.0,4367.0,0.0,6.6,5.7,87.2,3.9,2,3,5.2,Medium,53.5,62.97,No,250000.0
837,2025-04-16,44,Female,Biratnagar,Employed,Married,30249.0,17.6,14.4,523.0,11040.0,23361.0,9.2,7.3,97.7,4.5,0,2,1.8,High,83.9,57.2,No,250000.0
386,2024-01-21,70,Female,Butwal,Self-employed,Single,44925.0,42.1,13.7,718.0,,42593.0,3.3,6.3,92.1,5.1,7,6,2.2,Medium,90.1,55.8,Yes,250000.0
420,2024-02-24,59,Non-binary,Butwal,Student,Single,,34.4,11.4,639.0,8004.0,23224.0,3.3,6.8,92.0,4.4,3,5,2.0,High,83.9,58.14,Yes,250000.0
769,2025-02-07,58,Female,Butwal,Unemployed,Single,70239.0,43.9,16.2,756.0,34408.0,46092.0,7.9,7.2,91.1,5.1,4,3,3.0,Medium,60.6,64.09,No,250000.0
434,2024-03-09,67,Female,Biratnagar,Self-employed,Single,48989.0,44.7,12.8,650.0,8048.0,52388.0,5.0,7.8,96.8,3.1,0,2,3.9,Medium,58.6,63.16,Yes,250000.0
302,2023-10-29,18,Male,Chitwan,Employed,Married,78433.0,0.0,16.3,598.0,14090.0,47926.0,9.1,8.0,82.9,7.4,6,2,2.2,High,55.5,64.71,No,250000.0
985,2025-09-11,43,Male,Lalitpur,Employed,Single,53733.0,20.2,16.7,,6365.0,10734.0,14.0,7.6,78.3,4.3,4,3,6.1,Medium,64.8,75.47,No,250000.0
297,2023-10-24,43,Female,Biratnagar,Employed,Married,29030.0,18.4,14.5,717.0,12217.0,44092.0,3.9,7.3,95.8,3.3,6,0,1.5,Medium,65.4,64.32,No,250000.0
316,2023-11-12,41,Male,Chitwan,Self-employed,Single,38588.0,15.0,,530.0,15265.0,26015.0,7.1,10.0,66.7,5.4,4,1,0.0,High,87.1,66.55,No,250000.0
938,2025-07-26,30,Female,Chitwan,Employed,Single,16919.0,2.1,15.9,728.0,5620.0,12088.0,7.1,6.5,90.6,7.7,6,4,7.1,High,70.3,63.58,No,250000.0
47,2023-02-16,38,Female,Biratnagar,Student,Married,35507.0,10.5,14.7,803.0,11183.0,41420.0,7.5,9.2,77.6,7.3,5,3,3.2,Medium,60.1,66.22,Yes,250000.0
87,2023-03-28,32,Female,Pokhara,Employed,Married,119280.0,11.9,11.9,678.0,41469.0,19967.0,6.4,4.0,85.5,1.6,4,1,2.2,High,87.2,60.18,No,250000.0
110,2023-04-20,41,Male,Biratnagar,Self-employed,Single,,14.6,13.3,701.0,7793.0,19031.0,4.1,8.6,88.2,9.6,0,4,2.8,Low,80.6,44.67,Yes,250000.0
361,2023-12-27,55,Male,Lalitpur,Employed,Married,,36.7,18.6,717.0,10697.0,25968.0,3.8,8.2,76.5,5.2,4,4,3.7,Medium,55.0,47.92,No,250000.0
646,2024-10-07,42,Female,Biratnagar,Employed,Married,49323.0,24.6,16.2,777.0,28017.0,56369.0,6.6,5.8,83.3,5.2,5,3,2.9,Low,81.7,58.65,Yes,250000.0
17,2023-01-17,41,Male,Chitwan,Employed,Single,19075.0,21.4,10.0,831.0,12098.0,12702.0,5.3,8.6,77.7,6.2,2,5,1.2,Medium,44.2,52.36,Yes,250000.0
494,2024-05-08,43,Female,Bhaktapur,Self-employed,Married,44000.0,17.8,11.5,623.0,0.0,6378.0,7.9,8.6,85.3,9.8,4,0,4.7,High,53.6,55.8,No,250000.0
816,2025-03-26,68,Male,Lalitpur,Employed,Married,18554.0,40.4,16.9,661.0,0.0,8606.0,6.3,6.3,82.5,6.2,4,4,3.7,Medium,59.2,48.79,No,250000.0
194,2023-07-13,28,Female,Biratnagar,Student,Single,51302.0,6.5,15.0,483.0,19457.0,32856.0,18.0,7.8,93.0,6.3,7,4,4.4,Medium,76.4,108.05,No,250000.0
963,2025-08-20,36,Female,Pokhara,Employed,Single,13675.0,16.1,10.7,,0.0,9739.0,13.1,7.6,100.0,4.7,5,9,1.5,Medium,96.0,95.72,No,250000.0
629,2024-09-20,49,Male,Bhaktapur,Employed,Single,19244.0,30.1,18.7,696.0,1662.0,19384.0,18.0,8.6,75.1,7.2,7,7,6.0,High,67.2,101.2,Yes,250000.0
868,2025-05-17,18,Female,Chitwan,Student,Married,71996.0,0.0,11.4,659.0,31227.0,32738.0,8.9,5.7,68.9,6.0,0,3,3.3,Medium,52.2,52.92,Yes,250000.0
843,2025-04-22,52,Male,Chitwan,Employed,Married,28989.0,24.9,14.0,669.0,7231.0,13858.0,2.0,7.2,75.2,3.0,2,1,0.9,Medium,55.7,48.49,Yes,250000.0
879,2025-05-28,48,Female,Kathmandu,Self-employed,Married,72898.0,15.9,13.6,745.0,28376.0,37937.0,8.6,6.6,72.6,7.6,7,2,3.5,High,86.1,60.21,Yes,250000.0
402,2024-02-06,40,Male,Kathmandu,Student,Single,47600.0,13.9,14.2,555.0,10986.0,57003.0,10.6,9.2,73.7,2.3,3,3,2.7,Low,56.1,70.58,No,250000.0
807,2025-03-17,30,Female,Pokhara,Employed,Married,53016.0,4.6,14.6,630.0,4610.0,8779.0,4.8,7.3,75.5,7.3,2,3,4.0,Medium,100.0,47.7,Yes,250000.0
540,2024-06-23,38,Female,Lalitpur,Employed,Married,14761.0,9.9,13.5,608.0,5630.0,1942.0,11.2,8.6,92.2,8.0,4,2,4.3,Medium,66.0,73.64,No,250000.0
439,2024-03-14,53,Female,Biratnagar,Employed,Married,23446.0,18.5,10.5,719.0,19993.0,29372.0,,6.8,96.3,10.9,0,4,4.8,Medium,90.6,36.93,Yes,250000.0
141,2023-05-21,44,Male,Pokhara,Employed,Single,56657.0,15.9,13.8,671.0,0.0,55205.0,3.7,6.3,89.1,4.5,4,8,0.8,High,76.6,55.9,Yes,250000.0
199,2023-07-18,18,Male,Pokhara,Self-employed,Single,46603.0,0.0,15.9,675.0,25120.0,15642.0,4.8,8.9,98.9,3.1,0,3,3.6,Medium,91.2,63.76,No,250000.0
468,2024-04-12,50,Female,Bhaktapur,Employed,Single,26992.0,21.0,12.8,514.0,8601.0,23123.0,3.2,5.4,90.2,3.4,1,2,1.5,Low,70.1,56.22,No,250000.0
15,2023-01-15,53,Male,Lalitpur,Employed,Single,51916.0,24.4,14.8,703.0,12525.0,25813.0,8.8,7.9,,3.9,4,7,0.2,Medium,83.0,62.4,No,250000.0
88,2023-03-29,25,Female,Lalitpur,Self-employed,Married,36146.0,0.0,13.5,628.0,19984.0,26252.0,5.3,6.5,73.0,4.2,6,2,1.9,Medium,80.2,47.59,No,250000.0
266,2023-09-23,33,Male,Biratnagar,Employed,Single,21621.0,9.8,12.8,644.0,11789.0,12550.0,10.8,8.5,80.3,6.2,3,3,2.6,Low,86.5,71.83,No,250000.0
263,2023-09-20,50,Male,Chitwan,Employed,Divorced,74286.0,20.6,15.6,683.0,21059.0,31747.0,9.8,6.8,80.4,6.6,7,5,2.3,Medium,78.4,70.74,Yes,250000.0
223,2023-08-11,66,Female,Biratnagar,Employed,Divorced,50991.0,36.5,11.8,667.0,5317.0,13581.0,5.2,6.4,91.2,4.8,4,1,1.4,Medium,51.0,59.32,No,250000.0
756,2025-01-25,62,Male,Chitwan,Employed,Divorced,49236.0,35.1,17.0,644.0,17622.0,50528.0,11.4,6.6,83.4,6.4,7,3,4.1,High,67.8,66.12,Yes,250000.0
260,2023-09-17,28,Female,Chitwan,Employed,Married,53489.0,10.8,11.4,640.0,22657.0,17333.0,4.2,5.7,89.2,4.7,7,5,0.0,Medium,89.8,69.42,No,250000.0
4,2023-01-04,32,Male,Butwal,Employed,Single,29297.0,18.1,17.8,,4135.0,9964.0,3.8,5.8,81.4,7.2,3,3,1.5,Medium,84.6,43.07,No,250000.0
355,2023-12-21,68,Male,Butwal,Employed,Single,16166.0,45.0,15.2,633.0,9965.0,15788.0,2.2,6.3,68.5,6.8,7,2,3.9,High,56.3,46.1,Yes,250000.0
490,2024-05-04,36,Female,Pokhara,Employed,Single,26029.0,19.1,12.6,697.0,,36339.0,2.6,4.4,,6.2,6,3,2.6,Medium,61.6,51.06,No,250000.0
616,2024-09-07,53,Male,Bhaktapur,Employed,Married,41182.0,34.0,16.4,588.0,973.0,19850.0,2.9,7.9,81.7,4.3,4,4,4.3,Medium,62.2,64.02,No,250000.0
474,2024-04-18,56,Female,Biratnagar,Unemployed,Married,184361.0,28.5,16.3,595.0,52426.0,50165.0,11.4,5.4,85.7,5.2,4,2,2.7,High,72.1,78.03,Yes,250000.0
662,2024-10-23,36,Female,Biratnagar,Self-employed,Married,29216.0,11.0,14.9,642.0,0.0,32957.0,6.9,6.7,81.3,4.5,1,5,1.1,Low,52.4,58.12,No,250000.0
140,2023-05-20,39,Female,Chitwan,Self-employed,Single,34268.0,11.9,15.7,787.0,12886.0,19961.0,5.0,6.2,88.2,5.3,1,2,4.4,Medium,66.2,45.08,No,250000.0
68,2023-03-09,34,Male,Bhaktapur,Student,Married,49127.0,6.3,15.2,673.0,21572.0,21174.0,6.1,6.6,66.1,2.8,6,6,1.1,Low,74.5,65.48,No,250000.0
516,2024-05-30,39,Female,Pokhara,Employed,Divorced,38704.0,18.1,14.3,711.0,0.0,19695.0,7.2,6.3,71.1,5.3,6,3,0.9,Low,100.0,65.97,Yes,250000.0
343,2023-12-09,50,Male,Bhaktapur,Self-employed,Married,51808.0,22.5,11.3,770.0,34135.0,44200.0,1.3,6.9,80.8,6.4,1,4,0.3,High,53.7,39.09,No,250000.0
57,2023-02-26,70,Male,Bhaktapur,Employed,Single,73092.0,45.0,16.4,643.0,39351.0,46454.0,7.3,6.5,76.0,6.0,0,3,1.6,Medium,65.1,56.35,Yes,250000.0
305,2023-11-01,22,Male,Kathmandu,Unemployed,Single,91209.0,0.0,12.1,617.0,30868.0,80578.0,15.5,7.0,68.4,5.9,5,4,3.0,High,69.9,82.43,Yes,250000.0
746,2025-01-15,45,Female,Lalitpur,Employed,Married,36906.0,23.1,14.7,775.0,36134.0,23203.0,6.6,6.0,95.0,5.4,0,1,3.3,Medium,70.6,53.29,Yes,250000.0
886,2025-06-04,29,Male,Lalitpur,Unemployed,Single,43185.0,6.9,14.8,623.0,3785.0,36350.0,3.7,5.9,78.0,5.4,0,4,3.0,High,67.0,35.43,No,250000.0
52,2023-02-21,42,Female,Bhaktapur,Self-employed,Single,,19.1,18.2,715.0,5970.0,1928.0,4.7,8.5,66.3,8.0,6,5,1.3,Low,65.9,44.07,No,250000.0
514,2024-05-28,56,Male,Bhaktapur,Employed,Married,60980.0,38.7,11.1,593.0,15007.0,22415.0,3.2,6.0,97.1,4.2,4,1,3.7,Medium,40.5,62.33,No,250000.0
466,2024-04-10,60,Female,Lalitpur,Employed,Single,32950.0,41.0,14.5,534.0,11023.0,35118.0,,7.1,90.0,7.5,4,3,0.0,High,47.2,63.56,No,250000.0
531,2024-06-14,47,Female,Biratnagar,Employed,Single,42573.0,27.0,13.2,617.0,644.0,5155.0,3.6,7.7,81.8,3.5,2,3,3.3,Medium,95.9,53.73,Yes,250000.0
781,2025-02-19,27,Female,Bhaktapur,Employed,Single,63680.0,2.7,9.6,602.0,27314.0,65031.0,2.2,9.4,77.3,6.2,2,8,4.2,Medium,80.5,52.75,No,250000.0
306,2023-11-02,54,Male,Kathmandu,Self-employed,Single,65735.0,30.7,12.4,787.0,3143.0,15519.0,5.1,6.3,84.4,3.1,2,4,2.5,Medium,67.0,51.35,No,250000.0
825,2025-04-04,22,Male,Biratnagar,Employed,Married,,0.2,10.0,678.0,4794.0,89196.0,5.6,6.5,92.4,7.9,6,3,2.0,High,77.8,66.85,Yes,250000.0
435,2024-03-10,42,Female,Biratnagar,Employed,Married,39845.0,12.3,12.2,629.0,5816.0,46024.0,7.1,5.9,76.6,10.6,0,1,4.2,High,66.9,39.14,No,250000.0
538,2024-06-21,43,Female,Biratnagar,Employed,Single,35639.0,8.2,10.5,680.0,16042.0,36753.0,3.5,4.6,56.9,6.7,3,3,4.6,Medium,79.7,38.81,No,250000.0
696,2024-11-26,55,Female,Biratnagar,Self-employed,Single,90077.0,22.8,,677.0,47619.0,60419.0,13.0,6.7,82.6,6.2,3,0,4.4,Medium,80.3,67.89,Yes,250000.0
358,2023-12-24,63,Male,Lalitpur,Employed,Single,67754.0,44.7,14.0,645.0,22111.0,71510.0,5.7,7.0,76.6,5.0,5,5,3.2,High,50.0,53.07,No,250000.0
187,2023-07-06,23,Male,Lalitpur,Employed,Married,79731.0,0.0,15.0,747.0,52031.0,30216.0,4.1,6.4,77.7,6.1,0,0,2.5,Low,62.9,50.46,No,250000.0
556,2024-07-09,18,Female,Kathmandu,Employed,Single,38689.0,0.0,13.9,700.0,19700.0,25036.0,10.8,6.0,92.1,9.4,5,3,4.6,Medium,60.1,76.37,No,250000.0
130,2023-05-10,29,Female,Biratnagar,Self-employed,Single,32262.0,3.8,14.3,628.0,6499.0,34502.0,8.0,5.7,100.0,4.9,7,6,0.9,High,55.7,71.51,No,250000.0
360,2023-12-26,55,Female,Kathmandu,Self-employed,Single,63867.0,31.4,15.0,549.0,30034.0,49863.0,3.1,6.8,88.2,3.4,1,6,5.8,,74.4,43.4,No,250000.0
245,2023-09-02,61,Non-binary,Bhaktapur,Self-employed,Married,,36.3,15.6,762.0,12053.0,17417.0,4.0,7.0,100.0,6.0,5,3,5.5,High,77.4,68.88,No,250000.0
256,2023-09-13,69,Male,Butwal,Student,Married,44917.0,45.0,15.8,466.0,27042.0,40060.0,6.1,8.0,81.0,6.2,7,3,2.8,Medium,46.7,70.5,No,250000.0
783,2025-02-21,33,Male,Bhaktapur,Employed,Single,24637.0,19.0,15.7,702.0,1325.0,12632.0,3.8,6.9,76.0,6.3,7,1,0.4,Medium,87.3,57.36,No,250000.0
391,2024-01-26,41,Male,Kathmandu,Employed,Married,41824.0,20.5,11.7,826.0,9783.0,35545.0,12.1,7.1,72.2,6.9,7,5,1.7,,83.7,79.4,Yes,250000.0
721,2024-12-21,21,Male,Lalitpur,Employed,Married,,0.0,11.5,716.0,20911.0,22938.0,10.9,4.9,,7.3,6,1,4.8,Medium,64.8,71.72,No,250000.0
155,2023-06-04,26,Male,Kathmandu,Employed,Married,43408.0,0.0,11.2,658.0,18820.0,11826.0,4.4,5.2,94.6,5.2,6,2,1.0,Medium,57.2,69.14,No,250000.0
372,2024-01-07,64,Female,Bhaktapur,Employed,Single,,40.0,14.6,599.0,0.0,44492.0,1.4,8.0,80.9,5.7,3,2,3.0,Medium,73.3,49.32,Yes,250000.0
813,2025-03-23,52,Female,Butwal,Self-employed,Divorced,19329.0,32.8,14.5,605.0,7090.0,24354.0,4.7,7.9,87.4,5.3,3,3,4.1,High,80.5,56.99,No,250000.0
583,2024-08-05,27,Male,Pokhara,Student,Single,27523.0,4.7,18.6,736.0,8228.0,7480.0,7.0,6.7,76.6,5.2,4,2,1.6,Medium,59.7,56.7,No,250000.0
960,2025-08-17,49,Male,Bhaktapur,Employed,Divorced,27306.0,28.1,14.5,779.0,12083.0,18747.0,1.9,5.7,92.4,7.1,3,6,2.5,Low,55.7,41.15,No,250000.0
159,2023-06-08,59,Male,Pokhara,Student,Divorced,35260.0,30.4,11.4,766.0,,34994.0,5.0,8.5,81.9,7.6,0,4,3.1,Medium,79.2,51.99,No,250000.0
766,2025-02-04,37,Male,Bhaktapur,Employed,Single,79983.0,13.7,,769.0,3685.0,70424.0,3.2,6.0,87.9,4.7,7,3,3.6,Low,68.2,68.2,No,250000.0
954,2025-08-11,42,Male,Pokhara,Student,Divorced,,18.3,13.3,750.0,16820.0,15239.0,5.7,6.7,87.7,6.8,6,3,0.5,High,46.2,63.44,No,250000.0
272,2023-09-29,43,Male,Butwal,Employed,Single,100170.0,23.5,15.5,768.0,7752.0,79218.0,5.1,6.3,59.2,7.4,6,2,4.5,High,76.4,44.82,Yes,250000.0
485,2024-04-29,33,Male,Kathmandu,Employed,Married,20538.0,12.6,15.3,768.0,15646.0,19675.0,8.2,7.4,87.2,8.9,7,1,2.1,Medium,60.0,66.38,No,250000.0
147,2023-05-27,31,Male,Kathmandu,Employed,Married,,0.0,13.7,670.0,16785.0,84229.0,10.2,6.4,,2.9,2,5,2.0,Medium,76.4,70.67,No,250000.0
718,2024-12-18,24,Male,Chitwan,Employed,Single,27499.0,0.0,14.7,683.0,16609.0,10814.0,3.7,8.0,84.5,7.0,6,3,1.6,Medium,56.3,57.34,No,250000.0
791,2025-03-01,45,Male,Butwal,Employed,Single,28586.0,27.1,14.7,680.0,15012.0,14824.0,11.7,5.6,100.0,4.5,1,4,5.3,Low,45.6,75.5,No,250000.0
395,2024-01-30,70,Male,Pokhara,Student,Single,32269.0,45.0,,676.0,9873.0,17551.0,4.5,6.9,73.7,6.6,2,3,2.5,Medium,67.4,41.62,No,250000.0
827,2025-04-06,18,Male,Pokhara,Employed,Single,101346.0,0.0,9.4,598.0,66044.0,30891.0,7.5,8.4,67.0,5.0,0,8,3.8,High,64.8,53.58,No,250000.0
419,2024-02-23,44,Female,Biratnagar,Employed,Married,53595.0,24.5,13.8,549.0,21510.0,0.0,10.8,5.7,87.9,3.8,0,4,1.5,Medium,85.4,60.39,No,250000.0
844,2025-04-23,18,Female,Chitwan,Self-employed,Divorced,54599.0,0.0,13.3,,10803.0,35028.0,7.6,6.3,88.8,5.5,6,3,2.5,Medium,63.5,78.04,No,250000.0
577,2024-07-30,54,Female,Butwal,Self-employed,Married,,40.2,10.0,676.0,78423.0,127566.0,1.3,9.3,84.9,6.7,6,3,4.2,Medium,80.4,59.67,Yes,250000.0
838,2025-04-17,66,Male,Lalitpur,Student,Single,191087.0,45.0,16.9,667.0,70084.0,70854.0,8.6,7.9,93.6,6.3,7,7,4.7,High,38.0,65.88,No,250000.0
999,2025-09-25,69,Male,Bhaktapur,Employed,Married,93355.0,45.0,15.1,698.0,51290.0,47324.0,4.3,7.7,72.3,4.0,5,3,4.0,Medium,64.6,52.79,No,250000.0
900,2025-06-18,19,Male,Butwal,Student,Married,59664.0,0.0,15.1,850.0,17437.0,64029.0,6.4,7.6,87.2,3.8,3,2,2.8,Medium,72.0,64.2,Yes,250000.0
681,2024-11-11,31,Female,Chitwan,Employed,Married,23406.0,9.6,13.5,709.0,8879.0,21372.0,4.8,9.2,100.0,3.8,1,1,2.8,Medium,94.9,66.77,No,250000.0
589,2024-08-11,48,Male,Pokhara,Employed,Single,52153.0,15.9,14.7,602.0,25310.0,1324.0,6.4,6.6,85.5,1.4,2,0,0.8,Medium,64.7,67.62,No,250000.0
291,2023-10-18,48,Male,Pokhara,Student,Single,14027.0,24.9,10.3,636.0,0.0,14978.0,,6.6,93.4,9.3,0,3,3.3,Medium,55.5,49.79,No,250000.0
412,2024-02-16,41,Female,Lalitpur,Employed,Married,63915.0,24.3,11.0,770.0,29580.0,52391.0,7.3,5.5,100.0,7.7,6,1,4.6,High,68.1,64.16,Yes,250000.0
863,2025-05-12,34,Male,Chitwan,Student,Married,64194.0,21.5,11.2,703.0,43731.0,33584.0,3.8,7.2,84.9,3.3,3,5,1.3,High,88.9,63.98,Yes,250000.0
631,2024-09-22,40,Female,Biratnagar,Employed,Single,14010.0,10.8,18.2,680.0,1092.0,12871.0,4.7,8.6,100.0,6.7,1,1,2.3,Medium,77.2,61.59,No,250000.0
214,2023-08-02,61,Female,Chitwan,Employed,Married,46550.0,35.0,10.1,740.0,10024.0,7482.0,3.9,8.0,,4.8,2,2,0.7,Medium,84.8,55.61,No,250000.0
866,2025-05-15,26,Male,Bhaktapur,Unemployed,Married,17273.0,5.1,13.7,614.0,0.0,625.0,3.0,5.9,93.4,1.6,0,4,3.6,Medium,38.3,53.41,No,250000.0
359,2023-12-25,47,Female,Bhaktapur,Student,Married,18755.0,23.0,11.4,683.0,10614.0,2376.0,6.8,8.6,88.4,8.3,4,4,0.6,Medium,54.2,63.45,No,250000.0
181,2023-06-30,39,Male,Biratnagar,Employed,Married,35172.0,16.0,10.2,760.0,28043.0,7734.0,4.7,6.5,88.2,4.6,4,2,4.0,Medium,52.4,57.43,Yes,250000.0
861,2025-05-10,27,Female,Kathmandu,Employed,Single,43085.0,14.2,12.1,729.0,15733.0,11324.0,4.6,6.5,70.8,7.4,3,1,4.1,Medium,53.2,43.85,No,250000.0
381,2024-01-16,61,Female,Pokhara,Unemployed,Married,63686.0,33.4,17.5,737.0,15861.0,58677.0,7.2,5.8,86.9,4.7,7,1,0.6,Medium,49.3,65.5,Yes,250000.0
100,2023-04-10,42,Female,Bhaktapur,Employed,Single,27721.0,21.4,12.4,694.0,7246.0,22214.0,7.1,5.9,78.1,4.8,0,2,1.3,Medium,74.6,49.68,No,250000.0
874,2025-05-23,66,Male,Pokhara,Self-employed,Married,29900.0,44.1,16.6,698.0,27239.0,19492.0,7.0,5.9,84.3,4.6,6,2,3.5,Medium,73.2,65.7,No,250000.0
136,2023-05-16,54,Male,Lalitpur,Self-employed,Married,50360.0,30.6,16.7,686.0,25278.0,48861.0,2.7,7.7,100.0,3.5,3,3,3.5,Medium,63.8,61.06,No,250000.0
177,2023-06-26,30,Non-binary,Bhaktapur,Employed,Married,27874.0,7.1,14.2,625.0,6070.0,25561.0,1.5,9.0,72.8,2.8,1,3,1.9,Medium,52.8,47.72,No,250000.0
958,2025-08-15,44,Female,Kathmandu,Student,Married,56736.0,25.8,12.4,618.0,23249.0,50199.0,4.7,7.5,78.7,2.1,3,3,3.8,Medium,63.8,61.04,No,250000.0
505,2024-05-19,51,Female,Bhaktapur,Employed,Married,20021.0,21.3,16.4,593.0,9253.0,22627.0,1.1,6.8,66.1,2.3,4,4,4.6,High,51.8,45.92,Yes,250000.0
560,2024-07-13,33,Female,Chitwan,Unemployed,Single,107317.0,6.6,12.1,759.0,13187.0,115055.0,5.3,7.0,93.7,5.3,3,3,2.4,Medium,80.2,54.84,No,250000.0
597,2024-08-19,43,Non-binary,Chitwan,Self-employed,Divorced,57105.0,21.1,11.6,711.0,32650.0,56243.0,6.2,7.8,83.0,6.3,3,4,3.9,Medium,64.9,49.45,Yes,250000.0
217,2023-08-05,49,Male,Lalitpur,Employed,Married,51095.0,20.3,13.8,754.0,8738.0,25883.0,4.3,6.4,86.8,6.3,6,2,3.8,High,56.9,54.49,Yes,250000.0
40,2023-02-09,68,Female,Pokhara,Employed,Married,48741.0,45.0,15.3,645.0,20827.0,23728.0,6.1,6.9,69.2,9.3,3,0,3.9,Low,68.1,44.07,Yes,250000.0
341,2023-12-07,50,Male,Butwal,Self-employed,Married,39913.0,21.3,16.8,569.0,21355.0,17299.0,6.3,8.5,74.8,4.1,0,0,2.0,Medium,44.9,51.68,No,250000.0
3,2023-01-03,46,Male,Kathmandu,Employed,Married,68680.0,24.2,11.9,636.0,12087.0,46890.0,5.0,8.2,82.0,6.1,1,1,5.4,Medium,62.4,46.4,No,250000.0
452,2024-03-27,51,Female,Kathmandu,Unemployed,Divorced,96280.0,24.2,13.8,706.0,19339.0,98276.0,8.0,7.9,79.4,6.2,3,7,1.9,Medium,60.7,57.24,Yes,250000.0
824,2025-04-03,62,Female,Bhaktapur,Employed,Single,12000.0,38.1,15.0,739.0,8440.0,1518.0,6.8,6.8,90.7,7.0,6,1,3.0,High,78.4,70.31,Yes,250000.0
818,2025-03-28,64,Female,Chitwan,Employed,Married,70381.0,39.4,12.8,740.0,46652.0,26219.0,3.6,8.4,85.1,8.4,5,3,2.4,Low,44.1,47.5,No,250000.0
69,2023-03-10,53,Male,Pokhara,Employed,Single,57685.0,32.2,16.6,843.0,16654.0,15217.0,8.8,6.1,81.0,6.2,7,4,1.2,Medium,53.7,72.29,Yes,250000.0
209,2023-07-28,26,Female,Bhaktapur,Self-employed,Single,48688.0,1.7,12.7,681.0,11739.0,48241.0,2.7,8.1,81.2,7.0,1,2,2.7,High,47.3,52.58,No,250000.0
609,2024-08-31,67,Male,Lalitpur,Employed,Single,97433.0,43.0,14.5,600.0,25950.0,38976.0,2.9,7.8,97.2,6.1,0,3,4.8,High,49.3,53.51,Yes,250000.0
421,2024-02-25,19,Female,Pokhara,Unemployed,Married,50091.0,0.0,17.2,598.0,14611.0,23788.0,4.5,6.9,77.7,8.0,4,3,3.4,Medium,32.8,54.13,Yes,250000.0
254,2023-09-11,41,Male,Bhaktapur,Employed,Single,48250.0,18.4,12.5,633.0,12254.0,32513.0,6.3,6.8,79.8,3.9,0,2,1.1,Medium,69.7,61.56,No,250000.0
847,2025-04-26,23,Male,Chitwan,Student,Married,42404.0,1.9,11.8,526.0,,40210.0,4.3,7.2,90.9,6.3,4,3,4.4,Medium,66.8,63.81,No,250000.0
340,2023-12-06,53,Male,Lalitpur,Student,Single,67216.0,30.9,8.5,648.0,26433.0,43969.0,6.0,6.2,,4.7,1,2,1.6,Medium,47.3,50.83,No,250000.0
410,2024-02-14,57,Male,Lalitpur,Employed,Married,136449.0,25.9,10.3,618.0,25940.0,97127.0,3.0,10.0,77.4,9.5,1,0,0.8,Medium,35.2,44.19,Yes,250000.0
112,2023-04-22,61,Male,Bhaktapur,Employed,Divorced,123864.0,37.7,12.8,704.0,55375.0,110734.0,6.5,7.1,75.4,2.5,4,1,5.4,Medium,72.0,58.95,Yes,250000.0
225,2023-08-13,29,Male,Kathmandu,Student,Married,78216.0,0.0,10.8,679.0,46956.0,82649.0,,7.2,53.0,8.2,7,3,0.1,Medium,71.3,43.44,No,250000.0
943,2025-07-31,68,Male,Butwal,Self-employed,Single,45743.0,45.0,13.1,600.0,30429.0,20220.0,1.9,8.9,100.0,3.4,7,1,1.1,Low,65.9,63.27,No,250000.0
545,2024-06-28,54,Female,Kathmandu,Student,Single,21878.0,30.2,15.8,620.0,712.0,27839.0,4.0,7.2,83.5,6.9,3,1,3.0,High,68.7,56.52,Yes,250000.0
74,2023-03-15,23,Female,Bhaktapur,Employed,Married,40553.0,0.0,13.1,656.0,21382.0,33170.0,5.3,4.4,81.5,2.1,0,6,4.7,High,66.1,51.22,No,250000.0
48,2023-02-17,26,Male,Pokhara,Employed,Married,59067.0,0.0,13.7,707.0,14533.0,5012.0,,8.7,96.0,6.5,3,2,2.6,Medium,79.7,80.2,No,250000.0
639,2024-09-30,52,Male,Biratnagar,Employed,Married,30272.0,30.7,16.4,634.0,23018.0,33432.0,3.0,7.4,100.0,7.8,3,3,0.5,High,71.0,50.74,Yes,250000.0
114,2023-04-24,41,Non-binary,Chitwan,Employed,Married,51933.0,21.3,14.7,633.0,6363.0,6465.0,1.8,8.0,69.2,3.4,7,8,0.0,,73.9,58.07,Yes,250000.0
97,2023-04-07,70,Female,Bhaktapur,Employed,Divorced,,39.0,14.9,672.0,0.0,8518.0,5.1,6.8,95.6,5.6,1,2,3.5,High,55.7,57.55,Yes,250000.0
738,2025-01-07,37,Female,Chitwan,Employed,Divorced,57876.0,20.8,13.7,644.0,24304.0,51132.0,2.1,8.8,70.6,4.6,2,7,4.9,Low,69.1,52.76,No,250000.0
